stratum	sp_poststratum	panel_set	panel_address	panel_id
20	5	2	3	13
20	5	2	4	39
20	5	2	6	47
20	5	2	7	17
20	5	2	8	30
20	5	2	9	1
20	5	2	11	10
20	5	2	12	36
20	5	2	14	43
20	5	2	15	22
20	5	2	16	26
20	5	2	17	5
20	5	2	19	15
20	5	2	20	37
20	5	2	22	45
20	5	2	23	19
20	5	2	24	32
20	5	2	25	4
20	5	2	27	12
20	5	2	28	33
20	5	2	30	41
20	5	2	31	24
20	5	2	32	27
20	5	2	33	7
20	5	2	35	14
20	5	2	36	40
20	5	2	38	48
20	5	2	39	18
20	5	2	40	29
20	5	2	41	2
20	5	2	43	9
20	5	2	44	35
20	5	2	46	44
20	5	2	47	21
20	5	2	48	25
20	5	2	49	6
20	5	2	51	16
20	5	2	52	38
20	5	2	54	46
20	5	2	55	20
20	5	2	56	31
20	5	2	57	3
20	5	2	59	11
20	5	2	60	34
20	5	2	62	42
20	5	2	63	23
20	6	1	0	47
20	6	1	1	10
20	6	1	2	27
20	6	1	5	24
20	6	1	6	34
20	6	1	7	4
20	6	1	8	41
20	6	1	9	14
20	6	1	10	29
20	6	1	13	20
20	6	1	14	37
20	6	1	15	5
20	6	1	16	45
20	6	1	17	11
20	6	1	18	25
20	6	1	21	21
20	6	1	22	36
20	6	1	23	2
20	6	1	24	43
20	6	1	25	15
20	6	1	26	32
20	6	1	29	17
20	6	1	30	40
20	6	1	31	8
20	6	1	32	48
20	6	1	33	9
20	6	1	34	28
20	6	1	37	23
20	6	1	38	33
20	6	1	39	3
20	6	1	40	42
20	6	1	41	13
20	6	1	42	30
20	6	1	45	19
20	6	1	46	38
20	6	1	47	6
20	6	1	48	46
20	6	1	49	12
20	6	1	50	26
20	6	1	53	22
20	6	1	54	35
20	6	1	55	1
20	6	1	56	44
20	6	1	57	16
20	6	1	58	31
20	6	1	61	18
20	6	1	62	39
20	6	1	63	7
20	6	2	0	13
20	6	2	1	37
20	6	2	4	24
20	6	2	5	32
20	6	2	6	5
20	6	2	7	42
20	6	2	8	9
20	6	2	9	33
20	6	2	12	20
20	6	2	13	26
20	6	2	14	2
20	6	2	15	45
20	6	2	16	16
20	6	2	17	39
20	6	2	20	21
20	6	2	21	30
20	6	2	22	7
20	6	2	23	44
20	6	2	24	12
20	6	2	25	36
20	6	2	28	18
20	6	2	29	28
20	6	2	30	4
20	6	2	31	48
20	6	2	32	14
20	6	2	33	38
20	6	2	36	23
20	6	2	37	31
20	6	2	38	6
20	6	2	39	41
20	6	2	40	10
20	6	2	41	34
20	6	2	44	19
20	6	2	45	25
20	6	2	46	1
20	6	2	47	46
20	6	2	48	15
20	6	2	49	40
20	6	2	52	22
20	6	2	53	29
20	6	2	54	8
20	6	2	55	43
20	6	2	56	11
20	6	2	57	35
20	6	2	60	17
20	6	2	61	27
20	6	2	62	3
20	6	2	63	47
22	2	1	0	11
22	2	1	1	42
22	2	1	3	32
22	2	1	4	17
22	2	1	6	6
22	2	1	7	33
22	2	1	8	13
22	2	1	9	48
22	2	1	11	28
22	2	1	12	22
22	2	1	14	3
22	2	1	15	39
22	2	1	16	10
22	2	1	17	44
22	2	1	19	30
22	2	1	20	20
22	2	1	22	7
22	2	1	23	36
22	2	1	24	16
22	2	1	25	45
22	2	1	27	26
22	2	1	28	24
22	2	1	30	1
22	2	1	31	37
22	2	1	32	12
22	2	1	33	41
22	2	1	35	31
22	2	1	36	18
22	2	1	38	5
22	2	1	39	34
22	2	1	40	14
22	2	1	41	47
22	2	1	43	27
22	2	1	44	21
22	2	1	46	4
22	2	1	47	40
22	2	1	48	9
22	2	1	49	43
22	2	1	51	29
22	2	1	52	19
22	2	1	54	8
22	2	1	55	35
22	2	1	56	15
22	2	1	57	46
22	2	1	59	25
22	2	1	60	23
22	2	1	62	2
22	2	1	63	38
22	2	2	0	31
22	2	2	1	17
22	2	2	3	4
22	2	2	4	36
22	2	2	5	13
22	2	2	6	46
22	2	2	8	27
22	2	2	9	22
22	2	2	11	8
22	2	2	12	37
22	2	2	13	10
22	2	2	14	42
22	2	2	16	30
22	2	2	17	19
22	2	2	19	2
22	2	2	20	34
22	2	2	21	15
22	2	2	22	48
22	2	2	24	25
22	2	2	25	23
22	2	2	27	5
22	2	2	28	40
22	2	2	29	11
22	2	2	30	43
22	2	2	32	32
22	2	2	33	18
22	2	2	35	3
22	2	2	36	35
22	2	2	37	14
22	2	2	38	45
22	2	2	40	28
22	2	2	41	21
22	2	2	43	7
22	2	2	44	38
22	2	2	45	9
22	2	2	46	41
22	2	2	48	29
22	2	2	49	20
22	2	2	51	1
22	2	2	52	33
22	2	2	53	16
22	2	2	54	47
22	2	2	56	26
22	2	2	57	24
22	2	2	59	6
22	2	2	60	39
22	2	2	61	12
22	2	2	62	44
22	3	1	2	18
22	3	1	3	29
22	3	1	4	1
22	3	1	5	47
22	3	1	6	15
22	3	1	7	40
22	3	1	10	21
22	3	1	11	26
22	3	1	12	6
22	3	1	13	42
22	3	1	14	9
22	3	1	15	36
22	3	1	18	19
22	3	1	19	31
22	3	1	20	3
22	3	1	21	45
22	3	1	22	13
22	3	1	23	38
22	3	1	26	24
22	3	1	27	28
22	3	1	28	7
22	3	1	29	43
22	3	1	30	12
22	3	1	31	33
22	3	1	34	17
22	3	1	35	30
22	3	1	36	2
22	3	1	37	48
22	3	1	38	16
22	3	1	39	39
22	3	1	42	22
22	3	1	43	25
22	3	1	44	5
22	3	1	45	41
22	3	1	46	10
22	3	1	47	35
22	3	1	50	20
22	3	1	51	32
22	3	1	52	4
22	3	1	53	46
22	3	1	54	14
22	3	1	55	37
22	3	1	58	23
22	3	1	59	27
22	3	1	60	8
22	3	1	61	44
22	3	1	62	11
22	3	1	63	34
22	3	2	0	7
22	3	2	1	39
22	3	2	2	16
22	3	2	5	30
22	3	2	6	22
22	3	2	7	42
22	3	2	8	1
22	3	2	9	33
22	3	2	10	10
22	3	2	13	25
22	3	2	14	19
22	3	2	15	45
22	3	2	16	6
22	3	2	17	37
22	3	2	18	13
22	3	2	21	32
22	3	2	22	23
22	3	2	23	44
22	3	2	24	4
22	3	2	25	35
22	3	2	26	12
22	3	2	29	27
22	3	2	30	17
22	3	2	31	48
22	3	2	32	8
22	3	2	33	40
22	3	2	34	15
22	3	2	37	29
22	3	2	38	21
22	3	2	39	41
22	3	2	40	2
22	3	2	41	34
22	3	2	42	9
22	3	2	45	26
22	3	2	46	20
22	3	2	47	46
22	3	2	48	5
22	3	2	49	38
22	3	2	50	14
22	3	2	53	31
22	3	2	54	24
22	3	2	55	43
22	3	2	56	3
22	3	2	57	36
22	3	2	58	11
22	3	2	61	28
22	3	2	62	18
22	3	2	63	47
22	4	1	1	42
22	4	1	2	23
22	4	1	3	30
22	4	1	4	2
22	4	1	6	10
22	4	1	7	34
22	4	1	9	47
22	4	1	10	20
22	4	1	11	28
22	4	1	12	6
22	4	1	14	13
22	4	1	15	39
22	4	1	17	44
22	4	1	18	21
22	4	1	19	32
22	4	1	20	4
22	4	1	22	11
22	4	1	23	35
22	4	1	25	45
22	4	1	26	18
22	4	1	27	25
22	4	1	28	7
22	4	1	30	16
22	4	1	31	37
22	4	1	33	41
22	4	1	34	24
22	4	1	35	29
22	4	1	36	1
22	4	1	38	9
22	4	1	39	33
22	4	1	41	48
22	4	1	42	19
22	4	1	43	27
22	4	1	44	5
22	4	1	46	14
22	4	1	47	40
22	4	1	49	43
22	4	1	50	22
22	4	1	51	31
22	4	1	52	3
22	4	1	54	12
22	4	1	55	36
22	4	1	57	46
22	4	1	58	17
22	4	1	59	26
22	4	1	60	8
22	4	1	62	15
22	4	1	63	38
22	4	2	2	30
22	4	2	3	10
22	4	2	4	47
22	4	2	5	7
22	4	2	6	34
22	4	2	7	23
22	4	2	10	27
22	4	2	11	13
22	4	2	12	42
22	4	2	13	4
22	4	2	14	37
22	4	2	15	18
22	4	2	18	31
22	4	2	19	12
22	4	2	20	46
22	4	2	21	6
22	4	2	22	36
22	4	2	23	21
22	4	2	26	26
22	4	2	27	15
22	4	2	28	43
22	4	2	29	2
22	4	2	30	40
22	4	2	31	19
22	4	2	34	29
22	4	2	35	9
22	4	2	36	48
22	4	2	37	8
22	4	2	38	33
22	4	2	39	24
22	4	2	42	28
22	4	2	43	14
22	4	2	44	41
22	4	2	45	3
22	4	2	46	38
22	4	2	47	17
22	4	2	50	32
22	4	2	51	11
22	4	2	52	45
22	4	2	53	5
22	4	2	54	35
22	4	2	55	22
22	4	2	58	25
22	4	2	59	16
22	4	2	60	44
22	4	2	61	1
22	4	2	62	39
22	4	2	63	20
22	5	1	0	47
22	5	1	1	22
22	5	1	2	37
22	5	1	5	15
22	5	1	6	27
22	5	1	7	8
22	5	1	8	43
22	5	1	9	19
22	5	1	10	34
22	5	1	13	12
22	5	1	14	29
22	5	1	15	1
22	5	1	16	46
22	5	1	17	23
22	5	1	18	40
22	5	1	21	13
22	5	1	22	26
22	5	1	23	5
22	5	1	24	41
22	5	1	25	17
22	5	1	26	35
22	5	1	29	10
22	5	1	30	32
22	5	1	31	4
22	5	1	32	48
22	5	1	33	21
22	5	1	34	38
22	5	1	37	16
22	5	1	38	28
22	5	1	39	7
22	5	1	40	44
22	5	1	41	20
22	5	1	42	33
22	5	1	45	11
22	5	1	46	30
22	5	1	47	2
22	5	1	48	45
22	5	1	49	24
22	5	1	50	39
22	5	1	53	14
22	5	1	54	25
22	5	1	55	6
22	5	1	56	42
22	5	1	57	18
22	5	1	58	36
22	5	1	61	9
22	5	1	62	31
22	5	1	63	3
22	5	2	0	36
22	5	2	1	22
22	5	2	2	43
22	5	2	4	27
22	5	2	5	10
22	5	2	7	5
22	5	2	8	37
22	5	2	9	18
22	5	2	10	46
22	5	2	12	32
22	5	2	13	14
22	5	2	15	4
22	5	2	16	33
22	5	2	17	23
22	5	2	18	42
22	5	2	20	25
22	5	2	21	11
22	5	2	23	7
22	5	2	24	40
22	5	2	25	20
22	5	2	26	48
22	5	2	28	29
22	5	2	29	15
22	5	2	31	1
22	5	2	32	35
22	5	2	33	21
22	5	2	34	44
22	5	2	36	28
22	5	2	37	9
22	5	2	39	6
22	5	2	40	38
22	5	2	41	17
22	5	2	42	45
22	5	2	44	31
22	5	2	45	13
22	5	2	47	3
22	5	2	48	34
22	5	2	49	24
22	5	2	50	41
22	5	2	52	26
22	5	2	53	12
22	5	2	55	8
22	5	2	56	39
22	5	2	57	19
22	5	2	58	47
22	5	2	60	30
22	5	2	61	16
22	5	2	63	2
22	6	1	0	3
22	6	1	1	29
22	6	1	2	23
22	6	1	3	46
22	6	1	5	40
22	6	1	6	13
22	6	1	8	8
22	6	1	9	26
22	6	1	10	20
22	6	1	11	44
22	6	1	13	36
22	6	1	14	10
22	6	1	16	2
22	6	1	17	31
22	6	1	18	21
22	6	1	19	47
22	6	1	21	37
22	6	1	22	15
22	6	1	24	6
22	6	1	25	27
22	6	1	26	18
22	6	1	27	41
22	6	1	29	34
22	6	1	30	12
22	6	1	32	4
22	6	1	33	30
22	6	1	34	24
22	6	1	35	45
22	6	1	37	39
22	6	1	38	14
22	6	1	40	7
22	6	1	41	25
22	6	1	42	19
22	6	1	43	43
22	6	1	45	35
22	6	1	46	9
22	6	1	48	1
22	6	1	49	32
22	6	1	50	22
22	6	1	51	48
22	6	1	53	38
22	6	1	54	16
22	6	1	56	5
22	6	1	57	28
22	6	1	58	17
22	6	1	59	42
22	6	1	61	33
22	6	1	62	11
22	6	2	0	16
22	6	2	1	35
22	6	2	4	19
22	6	2	5	28
22	6	2	6	1
22	6	2	7	47
22	6	2	8	9
22	6	2	9	37
22	6	2	12	21
22	6	2	13	31
22	6	2	14	6
22	6	2	15	41
22	6	2	16	13
22	6	2	17	33
22	6	2	20	17
22	6	2	21	26
22	6	2	22	3
22	6	2	23	46
22	6	2	24	11
22	6	2	25	40
22	6	2	28	24
22	6	2	29	29
22	6	2	30	7
22	6	2	31	44
22	6	2	32	15
22	6	2	33	36
22	6	2	36	20
22	6	2	37	27
22	6	2	38	2
22	6	2	39	48
22	6	2	40	10
22	6	2	41	38
22	6	2	44	22
22	6	2	45	32
22	6	2	46	5
22	6	2	47	42
22	6	2	48	14
22	6	2	49	34
22	6	2	52	18
22	6	2	53	25
22	6	2	54	4
22	6	2	55	45
22	6	2	56	12
22	6	2	57	39
22	6	2	60	23
22	6	2	61	30
22	6	2	62	8
22	6	2	63	43
23	2	1	0	32
23	2	1	1	14
23	2	1	2	44
23	2	1	3	6
23	2	1	4	39
23	2	1	5	19
23	2	1	8	28
23	2	1	9	9
23	2	1	10	48
23	2	1	11	4
23	2	1	12	33
23	2	1	13	23
23	2	1	16	30
23	2	1	17	16
23	2	1	18	42
23	2	1	19	8
23	2	1	20	37
23	2	1	21	18
23	2	1	24	25
23	2	1	25	12
23	2	1	26	46
23	2	1	27	2
23	2	1	28	35
23	2	1	29	22
23	2	1	32	31
23	2	1	33	13
23	2	1	34	43
23	2	1	35	5
23	2	1	36	40
23	2	1	37	20
23	2	1	40	27
23	2	1	41	10
23	2	1	42	47
23	2	1	43	3
23	2	1	44	34
23	2	1	45	24
23	2	1	48	29
23	2	1	49	15
23	2	1	50	41
23	2	1	51	7
23	2	1	52	38
23	2	1	53	17
23	2	1	56	26
23	2	1	57	11
23	2	1	58	45
23	2	1	59	1
23	2	1	60	36
23	2	1	61	21
23	2	2	1	28
23	2	2	2	17
23	2	2	3	45
23	2	2	4	3
23	2	2	5	34
23	2	2	6	14
23	2	2	9	30
23	2	2	10	22
23	2	2	11	44
23	2	2	12	6
23	2	2	13	37
23	2	2	14	12
23	2	2	17	26
23	2	2	18	20
23	2	2	19	47
23	2	2	20	2
23	2	2	21	35
23	2	2	22	16
23	2	2	25	31
23	2	2	26	23
23	2	2	27	41
23	2	2	28	7
23	2	2	29	39
23	2	2	30	10
23	2	2	33	27
23	2	2	34	18
23	2	2	35	46
23	2	2	36	4
23	2	2	37	33
23	2	2	38	13
23	2	2	41	29
23	2	2	42	21
23	2	2	43	43
23	2	2	44	5
23	2	2	45	38
23	2	2	46	11
23	2	2	49	25
23	2	2	50	19
23	2	2	51	48
23	2	2	52	1
23	2	2	53	36
23	2	2	54	15
23	2	2	57	32
23	2	2	58	24
23	2	2	59	42
23	2	2	60	8
23	2	2	61	40
23	2	2	62	9
23	3	1	1	47
23	3	1	2	9
23	3	1	3	30
23	3	1	4	6
23	3	1	6	18
23	3	1	7	39
23	3	1	9	44
23	3	1	10	13
23	3	1	11	25
23	3	1	12	3
23	3	1	14	22
23	3	1	15	36
23	3	1	17	46
23	3	1	18	12
23	3	1	19	32
23	3	1	20	8
23	3	1	22	20
23	3	1	23	38
23	3	1	25	42
23	3	1	26	16
23	3	1	27	27
23	3	1	28	1
23	3	1	30	24
23	3	1	31	33
23	3	1	33	48
23	3	1	34	10
23	3	1	35	29
23	3	1	36	5
23	3	1	38	17
23	3	1	39	40
23	3	1	41	43
23	3	1	42	14
23	3	1	43	26
23	3	1	44	4
23	3	1	46	21
23	3	1	47	35
23	3	1	49	45
23	3	1	50	11
23	3	1	51	31
23	3	1	52	7
23	3	1	54	19
23	3	1	55	37
23	3	1	57	41
23	3	1	58	15
23	3	1	59	28
23	3	1	60	2
23	3	1	62	23
23	3	1	63	34
23	3	2	0	11
23	3	2	1	39
23	3	2	2	3
23	3	2	4	23
23	3	2	5	27
23	3	2	7	41
23	3	2	8	13
23	3	2	9	33
23	3	2	10	5
23	3	2	12	19
23	3	2	13	32
23	3	2	15	48
23	3	2	16	10
23	3	2	17	38
23	3	2	18	1
23	3	2	20	22
23	3	2	21	25
23	3	2	23	44
23	3	2	24	15
23	3	2	25	35
23	3	2	26	7
23	3	2	28	18
23	3	2	29	30
23	3	2	31	45
23	3	2	32	12
23	3	2	33	40
23	3	2	34	4
23	3	2	36	24
23	3	2	37	28
23	3	2	39	42
23	3	2	40	14
23	3	2	41	34
23	3	2	42	6
23	3	2	44	20
23	3	2	45	31
23	3	2	47	47
23	3	2	48	9
23	3	2	49	37
23	3	2	50	2
23	3	2	52	21
23	3	2	53	26
23	3	2	55	43
23	3	2	56	16
23	3	2	57	36
23	3	2	58	8
23	3	2	60	17
23	3	2	61	29
23	3	2	63	46
23	4	1	2	16
23	4	1	3	36
23	4	1	4	1
23	4	1	5	43
23	4	1	6	21
23	4	1	7	30
23	4	1	10	12
23	4	1	11	39
23	4	1	12	6
23	4	1	13	46
23	4	1	14	19
23	4	1	15	26
23	4	1	18	13
23	4	1	19	33
23	4	1	20	3
23	4	1	21	42
23	4	1	22	23
23	4	1	23	32
23	4	1	26	9
23	4	1	27	38
23	4	1	28	8
23	4	1	29	48
23	4	1	30	18
23	4	1	31	27
23	4	1	34	15
23	4	1	35	35
23	4	1	36	2
23	4	1	37	44
23	4	1	38	22
23	4	1	39	29
23	4	1	42	11
23	4	1	43	40
23	4	1	44	5
23	4	1	45	45
23	4	1	46	20
23	4	1	47	25
23	4	1	50	14
23	4	1	51	34
23	4	1	52	4
23	4	1	53	41
23	4	1	54	24
23	4	1	55	31
23	4	1	58	10
23	4	1	59	37
23	4	1	60	7
23	4	1	61	47
23	4	1	62	17
23	4	1	63	28
23	4	2	0	20
23	4	2	1	33
23	4	2	2	2
23	4	2	4	10
23	4	2	5	28
23	4	2	7	41
23	4	2	8	23
23	4	2	9	38
23	4	2	10	7
23	4	2	12	16
23	4	2	13	29
23	4	2	15	46
23	4	2	16	17
23	4	2	17	35
23	4	2	18	3
23	4	2	20	12
23	4	2	21	26
23	4	2	23	43
23	4	2	24	22
23	4	2	25	39
23	4	2	26	6
23	4	2	28	13
23	4	2	29	31
23	4	2	31	48
23	4	2	32	19
23	4	2	33	34
23	4	2	34	1
23	4	2	36	9
23	4	2	37	27
23	4	2	39	42
23	4	2	40	24
23	4	2	41	37
23	4	2	42	8
23	4	2	44	15
23	4	2	45	30
23	4	2	47	45
23	4	2	48	18
23	4	2	49	36
23	4	2	50	4
23	4	2	52	11
23	4	2	53	25
23	4	2	55	44
23	4	2	56	21
23	4	2	57	40
23	4	2	58	5
23	4	2	60	14
23	4	2	61	32
23	4	2	63	47
23	5	1	0	16
23	5	1	3	35
23	5	1	4	18
23	5	1	5	42
23	5	1	6	3
23	5	1	7	26
23	5	1	8	10
23	5	1	11	40
23	5	1	12	24
23	5	1	13	46
23	5	1	14	5
23	5	1	15	32
23	5	1	16	14
23	5	1	19	33
23	5	1	20	20
23	5	1	21	43
23	5	1	22	1
23	5	1	23	27
23	5	1	24	12
23	5	1	27	38
23	5	1	28	21
23	5	1	29	47
23	5	1	30	8
23	5	1	31	29
23	5	1	32	15
23	5	1	35	36
23	5	1	36	17
23	5	1	37	41
23	5	1	38	4
23	5	1	39	25
23	5	1	40	9
23	5	1	43	39
23	5	1	44	23
23	5	1	45	45
23	5	1	46	6
23	5	1	47	31
23	5	1	48	13
23	5	1	51	34
23	5	1	52	19
23	5	1	53	44
23	5	1	54	2
23	5	1	55	28
23	5	1	56	11
23	5	1	59	37
23	5	1	60	22
23	5	1	61	48
23	5	1	62	7
23	5	1	63	30
23	5	2	0	32
23	5	2	1	1
23	5	2	3	17
23	5	2	4	33
23	5	2	6	46
23	5	2	7	11
23	5	2	8	26
23	5	2	9	8
23	5	2	11	24
23	5	2	12	38
23	5	2	14	44
23	5	2	15	15
23	5	2	16	29
23	5	2	17	4
23	5	2	19	19
23	5	2	20	36
23	5	2	22	47
23	5	2	23	9
23	5	2	24	27
23	5	2	25	5
23	5	2	27	22
23	5	2	28	40
23	5	2	30	42
23	5	2	31	14
23	5	2	32	31
23	5	2	33	2
23	5	2	35	18
23	5	2	36	34
23	5	2	38	45
23	5	2	39	12
23	5	2	40	25
23	5	2	41	7
23	5	2	43	23
23	5	2	44	37
23	5	2	46	43
23	5	2	47	16
23	5	2	48	30
23	5	2	49	3
23	5	2	51	20
23	5	2	52	35
23	5	2	54	48
23	5	2	55	10
23	5	2	56	28
23	5	2	57	6
23	5	2	59	21
23	5	2	60	39
23	5	2	62	41
23	5	2	63	13
23	6	1	0	42
23	6	1	1	4
23	6	1	2	36
23	6	1	3	11
23	6	1	6	28
23	6	1	7	19
23	6	1	8	46
23	6	1	9	5
23	6	1	10	38
23	6	1	11	14
23	6	1	14	29
23	6	1	15	24
23	6	1	16	44
23	6	1	17	1
23	6	1	18	34
23	6	1	19	9
23	6	1	22	25
23	6	1	23	18
23	6	1	24	47
23	6	1	25	8
23	6	1	26	40
23	6	1	27	16
23	6	1	30	31
23	6	1	31	21
23	6	1	32	41
23	6	1	33	3
23	6	1	34	35
23	6	1	35	12
23	6	1	38	27
23	6	1	39	20
23	6	1	40	45
23	6	1	41	6
23	6	1	42	37
23	6	1	43	13
23	6	1	46	30
23	6	1	47	23
23	6	1	48	43
23	6	1	49	2
23	6	1	50	33
23	6	1	51	10
23	6	1	54	26
23	6	1	55	17
23	6	1	56	48
23	6	1	57	7
23	6	1	58	39
23	6	1	59	15
23	6	1	62	32
23	6	1	63	22
23	6	2	0	37
23	6	2	1	21
23	6	2	2	44
23	6	2	4	32
23	6	2	5	12
23	6	2	7	7
23	6	2	8	34
23	6	2	9	17
23	6	2	10	46
23	6	2	12	26
23	6	2	13	15
23	6	2	15	2
23	6	2	16	40
23	6	2	17	24
23	6	2	18	42
23	6	2	20	29
23	6	2	21	9
23	6	2	23	5
23	6	2	24	36
23	6	2	25	19
23	6	2	26	48
23	6	2	28	28
23	6	2	29	13
23	6	2	31	3
23	6	2	32	38
23	6	2	33	22
23	6	2	34	43
23	6	2	36	31
23	6	2	37	11
23	6	2	39	8
23	6	2	40	33
23	6	2	41	18
23	6	2	42	45
23	6	2	44	25
23	6	2	45	16
23	6	2	47	1
23	6	2	48	39
23	6	2	49	23
23	6	2	50	41
23	6	2	52	30
23	6	2	53	10
23	6	2	55	6
23	6	2	56	35
23	6	2	57	20
23	6	2	58	47
23	6	2	60	27
23	6	2	61	14
23	6	2	63	4
118	1	1	0	20
118	1	1	1	41
118	1	1	2	2
118	1	1	3	37
118	1	1	4	10
118	1	1	7	28
118	1	1	8	22
118	1	1	9	48
118	1	1	10	8
118	1	1	11	35
118	1	1	12	15
118	1	1	15	29
118	1	1	16	18
118	1	1	17	44
118	1	1	18	4
118	1	1	19	39
118	1	1	20	11
118	1	1	23	26
118	1	1	24	23
118	1	1	25	46
118	1	1	26	5
118	1	1	27	34
118	1	1	28	14
118	1	1	31	31
118	1	1	32	19
118	1	1	33	42
118	1	1	34	1
118	1	1	35	38
118	1	1	36	9
118	1	1	39	27
118	1	1	40	21
118	1	1	41	47
118	1	1	42	7
118	1	1	43	36
118	1	1	44	16
118	1	1	47	30
118	1	1	48	17
118	1	1	49	43
118	1	1	50	3
118	1	1	51	40
118	1	1	52	12
118	1	1	55	25
118	1	1	56	24
118	1	1	57	45
118	1	1	58	6
118	1	1	59	33
118	1	1	60	13
118	1	1	63	32
118	1	2	1	14
118	1	2	2	33
118	1	2	3	3
118	1	2	4	46
118	1	2	5	22
118	1	2	6	30
118	1	2	9	9
118	1	2	10	39
118	1	2	11	7
118	1	2	12	44
118	1	2	13	18
118	1	2	14	28
118	1	2	17	16
118	1	2	18	36
118	1	2	19	2
118	1	2	20	47
118	1	2	21	24
118	1	2	22	32
118	1	2	25	12
118	1	2	26	37
118	1	2	27	5
118	1	2	28	42
118	1	2	29	19
118	1	2	30	25
118	1	2	33	13
118	1	2	34	34
118	1	2	35	4
118	1	2	36	45
118	1	2	37	21
118	1	2	38	29
118	1	2	41	10
118	1	2	42	40
118	1	2	43	8
118	1	2	44	43
118	1	2	45	17
118	1	2	46	27
118	1	2	49	15
118	1	2	50	35
118	1	2	51	1
118	1	2	52	48
118	1	2	53	23
118	1	2	54	31
118	1	2	57	11
118	1	2	58	38
118	1	2	59	6
118	1	2	60	41
118	1	2	61	20
118	1	2	62	26
24	1	2	0	31
24	1	2	1	12
24	1	2	4	37
24	1	2	5	24
24	1	2	6	46
24	1	2	7	8
24	1	2	8	28
24	1	2	9	16
24	1	2	12	34
24	1	2	13	18
24	1	2	14	44
24	1	2	15	4
24	1	2	16	29
24	1	2	17	10
24	1	2	20	39
24	1	2	21	22
24	1	2	22	48
24	1	2	23	6
24	1	2	24	26
24	1	2	25	14
24	1	2	28	36
24	1	2	29	20
24	1	2	30	42
24	1	2	31	2
24	1	2	32	32
24	1	2	33	11
24	1	2	36	38
24	1	2	37	23
24	1	2	38	45
24	1	2	39	7
24	1	2	40	27
24	1	2	41	15
24	1	2	44	33
24	1	2	45	17
24	1	2	46	43
24	1	2	47	3
24	1	2	48	30
24	1	2	49	9
24	1	2	52	40
24	1	2	53	21
24	1	2	54	47
24	1	2	55	5
24	1	2	56	25
24	1	2	57	13
24	1	2	60	35
24	1	2	61	19
24	1	2	62	41
24	1	2	63	1
24	2	1	1	23
24	2	1	2	25
24	2	1	3	5
24	2	1	4	41
24	2	1	5	15
24	2	1	6	39
24	2	1	9	19
24	2	1	10	29
24	2	1	11	4
24	2	1	12	47
24	2	1	13	12
24	2	1	14	36
24	2	1	17	21
24	2	1	18	28
24	2	1	19	8
24	2	1	20	44
24	2	1	21	13
24	2	1	22	37
24	2	1	25	17
24	2	1	26	32
24	2	1	27	1
24	2	1	28	46
24	2	1	29	9
24	2	1	30	33
24	2	1	33	24
24	2	1	34	26
24	2	1	35	6
24	2	1	36	42
24	2	1	37	16
24	2	1	38	40
24	2	1	41	20
24	2	1	42	30
24	2	1	43	3
24	2	1	44	48
24	2	1	45	11
24	2	1	46	35
24	2	1	49	22
24	2	1	50	27
24	2	1	51	7
24	2	1	52	43
24	2	1	53	14
24	2	1	54	38
24	2	1	57	18
24	2	1	58	31
24	2	1	59	2
24	2	1	60	45
24	2	1	61	10
24	2	1	62	34
24	2	2	2	31
24	2	2	3	18
24	2	2	4	42
24	2	2	5	6
24	2	2	6	39
24	2	2	7	9
24	2	2	10	26
24	2	2	11	22
24	2	2	12	45
24	2	2	13	3
24	2	2	14	34
24	2	2	15	14
24	2	2	18	30
24	2	2	19	19
24	2	2	20	44
24	2	2	21	7
24	2	2	22	38
24	2	2	23	12
24	2	2	26	28
24	2	2	27	24
24	2	2	28	48
24	2	2	29	1
24	2	2	30	35
24	2	2	31	15
24	2	2	34	32
24	2	2	35	17
24	2	2	36	41
24	2	2	37	5
24	2	2	38	40
24	2	2	39	10
24	2	2	42	25
24	2	2	43	21
24	2	2	44	46
24	2	2	45	4
24	2	2	46	33
24	2	2	47	13
24	2	2	50	29
24	2	2	51	20
24	2	2	52	43
24	2	2	53	8
24	2	2	54	37
24	2	2	55	11
24	2	2	58	27
24	2	2	59	23
24	2	2	60	47
24	2	2	61	2
24	2	2	62	36
24	2	2	63	16
24	3	1	1	13
24	3	1	2	31
24	3	1	3	1
24	3	1	4	48
24	3	1	5	23
24	3	1	6	37
24	3	1	9	10
24	3	1	10	28
24	3	1	11	6
24	3	1	12	44
24	3	1	13	17
24	3	1	14	36
24	3	1	17	15
24	3	1	18	29
24	3	1	19	3
24	3	1	20	45
24	3	1	21	22
24	3	1	22	39
24	3	1	25	11
24	3	1	26	25
24	3	1	27	8
24	3	1	28	41
24	3	1	29	20
24	3	1	30	33
24	3	1	33	14
24	3	1	34	32
24	3	1	35	2
24	3	1	36	47
24	3	1	37	24
24	3	1	38	38
24	3	1	41	9
24	3	1	42	27
24	3	1	43	5
24	3	1	44	43
24	3	1	45	18
24	3	1	46	35
24	3	1	49	16
24	3	1	50	30
24	3	1	51	4
24	3	1	52	46
24	3	1	53	21
24	3	1	54	40
24	3	1	57	12
24	3	1	58	26
24	3	1	59	7
24	3	1	60	42
24	3	1	61	19
24	3	1	62	34
24	4	1	0	10
24	4	1	1	38
24	4	1	3	42
24	4	1	4	22
24	4	1	5	29
24	4	1	6	2
24	4	1	8	16
