ChemMetingWID	StaalID	ChemMetingID	DatumWID	OperatorWID	ChemVarWID	PeilpuntWID	MeetpuntWID	GebiedWID	Meetwaarde	MeetwaardeMEQ	MetingStatusCode	MetingStatus	ChemVarID	ChemVarCode	ChemVarNaam	ChemVarEenheid	Coefficient	Ion	MeetpuntCode	MeetpuntXCoordinaat	MeetpuntYCoordinaat	MeetpuntRegio	NAAM	optional	Cluster	PeilpuntCode	ReferentieNiveauMaaiveld	PeilbuisLengte	FilterLengte	Onderkant	Bovenkant	HAB1	HAB2	pHAB1	pHAB2	Bodemserie	Bodem	EcoRegio	DISTRICT	GEBCODE	SBZ	FysRegio	ligging2	Habitat	HabitatGroep	Jaar	Maand	LogMeetwaarde
199304	5368	15205906	19990517	-1	9	26058	6337	336	0.44	0.0314061384	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	VIEP118	192266	188817	302	1	1	48	VIEP118X	0.32	1.13	0.3	-0.81	-0.51	rbbmr	NA	100	0	Efp	1	3	35	34	1	7	24	rbbmr	4	1999	5	-0.8209805520698302
199306	5368	15206624	19990517	-1	7	26058	6337	336	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	VIEP118	192266	188817	302	1	1	48	VIEP118X	0.32	1.13	0.3	-0.81	-0.51	rbbmr	NA	100	0	Efp	1	3	35	34	1	7	24	rbbmr	4	1999	5	-2.995732273553991
199317	5368	15207708	19990517	-1	10	26058	6337	336	60	1.2492192379	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	VIEP118	192266	188817	302	1	1	48	VIEP118X	0.32	1.13	0.3	-0.81	-0.51	rbbmr	NA	100	0	Efp	1	3	35	34	1	7	24	rbbmr	4	1999	5	4.0943445622221
199318	5171	15205709	19960715	-1	9	22120	555	139	1.7	0.1213418986	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	SNOP030	183218	169537	269	1	1	3	SNOP030X	0.29	2.11	0.3	-1.82	-1.52	91E0_va	rbbsf	70	30	Afp	1	11	4	NA	0	6	7	91E0_va	4	1996	7	0.5306282510621704
199319	5172	15205710	19970218	-1	9	22120	555	139	0.59	0.0421127765	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	SNOP030	183218	169537	269	1	1	3	SNOP030X	0.29	2.11	0.3	-1.82	-1.52	91E0_va	rbbsf	70	30	Afp	1	11	4	NA	0	6	7	91E0_va	4	1997	2	-0.527632742082372
199320	5171	15206427	19960715	-1	7	22120	555	139	0.025	0.0017844396	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	SNOP030	183218	169537	269	1	1	3	SNOP030X	0.29	2.11	0.3	-1.82	-1.52	91E0_va	rbbsf	70	30	Afp	1	11	4	NA	0	6	7	91E0_va	4	1996	7	-3.6888794541139363
199321	5172	15206428	19970218	-1	7	22120	555	139	1.4	0.0999286224	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	SNOP030	183218	169537	269	1	1	3	SNOP030X	0.29	2.11	0.3	-1.82	-1.52	91E0_va	rbbsf	70	30	Afp	1	11	4	NA	0	6	7	91E0_va	4	1997	2	0.3364722366212129
199339	4403	15198633	20030729	-1	9	19350	1418	141	0.1	0.0071377587	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	PARP002	109810	163492	225	1	1	1	PARP002X	0.43	2.68	0.7	-2.25	-1.55	9130_end	91E0_vc	90	10	ADB	1	12	36	27	1	18	35	91E0_va	4	2003	7	-2.3025850929940455
199388	7402	15232956	19970417	-1	6	4772	1549	128	0.11	0.010655473	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	DONP003	122097	192361	69	1	1	3	DONP003B	0.18	1.525	0.3	-1.345	-1.045	rbbhc	rbbmc	70	30	Egp	1	9	5	26	1	3	24	rbbhf	4	1997	4	-2.2072749131897207
199401	10910	15269335	20090317	-1	9	17175	7530	206	0.22	0.0157030692	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	MOLP001	166683	176923	197	1	1	22	MOLP001X	0.52	2.02	0.3	-1.5	-1.2	rbbhc	rbbmc	60	20	Agp	1	11	2	31	1	1	24	rbbhc	3	2009	3	-1.5141277326297755
199404	10425	15270049	20110414	-1	10	33383	8140	125	0.5	0.0104101603	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	ZWAP116	217430	198519	347	1	1	158	ZWAP116X	0.35	1.37	0.3	-1.02	-0.72	7140_meso	rbbms	50	50	V	3	3	18	11	1	11	7	7140_meso	2	2011	4	-0.6931471805599453
199405	10910	15270453	20090317	-1	10	17175	7530	206	10.9	0.2269414948	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	MOLP001	166683	176923	197	1	1	22	MOLP001X	0.52	2.02	0.3	-1.5	-1.2	rbbhc	rbbmc	60	20	Agp	1	11	2	31	1	1	24	rbbhc	3	2009	3	2.388762789235098
199419	38804	15338602	20130610	24	10	42551	10110	112	52	1.0826566729	SDV	Betrouwbaar (systeem)	14	4	SO4	mg/l	48.03	AN	MOSP010	210772	207245	201	1	1	10	MOSP010X	0.43	2.39	NA	-1.96	NA	9190	NA	100	0	Zep	2	3	3	8	1	11	7	9190	2	2013	6	3.9512437185814275
199421	38804	15338604	20130610	24	6	42551	10110	112	0.13371658	0.0129528492	SDV	Betrouwbaar (systeem)	8	3	P-PO4	mg/l	10.3233333333	AN	MOSP010	210772	207245	201	1	1	10	MOSP010X	0.43	2.39	NA	-1.96	NA	9190	NA	100	0	Zep	2	3	3	8	1	11	7	9190	2	2013	6	-2.012032793587399
199439	4298	15196379	19990215	-1	7	5408	3133	226	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	DYLP007	169592	167455	77	1	1	54	DYLP007B	0.44	2.45	0.44	-2.01	-1.57	6510_hu	NA	100	0	AIp	1	11	4	32	1	1	24	rbbvos	4	1999	2	-2.995732273553991
199441	4298	15192219	19990215	-1	6	5408	3133	226	0.01	9.686793e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	DYLP007	169592	167455	77	1	1	54	DYLP007B	0.44	2.45	0.44	-2.01	-1.57	6510_hu	NA	100	0	AIp	1	11	4	32	1	1	24	rbbvos	4	1999	2	-4.605170185988091
199448	6363	15225916	19930121	-1	7	29629	841	347	0.11	0.0078515346	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	WALP069	184707	179919	321	1	1	12	WALP069X	0.12	1.04	0.3	-0.92	-0.62	91E0_vm	NA	100	0	V	3	11	1	33	1	6	7	91E0_vm	3	1993	1	-2.2072749131897207
199467	6365	15221946	19940317	-1	6	29629	841	347	0.005	4.843396e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	WALP069	184707	179919	321	1	1	12	WALP069X	0.12	1.04	0.3	-0.92	-0.62	91E0_vm	NA	100	0	V	3	11	1	33	1	6	7	91E0_vm	3	1994	3	-5.298317366548036
199477	402	15124634	20100222	-1	6	5392	6968	226	0.016	0.0015498869	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	DYLP005	169399	167456	77	1	1	116	DYLP005B	0.33	1.8	0.3	-1.47	-1.17	rbbhc	NA	100	0	Aep	1	11	2	32	1	1	24	6430_hf	4	2010	2	-4.135166556742356
199485	402	15127875	20100222	-1	9	5392	6968	226	0.09	0.0064239828	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	DYLP005	169399	167456	77	1	1	116	DYLP005B	0.33	1.8	0.3	-1.47	-1.17	rbbhc	NA	100	0	Aep	1	11	2	32	1	1	24	6430_hf	4	2010	2	-2.4079456086518722
199527	8004	15243946	20030825	-1	9	12817	6800	13	0.63	0.04496788	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	KRAP002	134715	179793	154	1	1	2	KRAP002X	0.3	1.499	0.3	-1.199	-0.899	91E0_va	NA	100	0	Lfp	2	7	15	27	1	4	35	91E0_va	4	2003	8	-0.4620354595965587
199540	4983	15204804	19970212	-1	6	17968	6104	310	3.054	0.2958346787	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	OLEP010	185350	209309	214	1	1	7	OLEP010X	0.08	1.5	0.3	-1.42	-1.12	91E0_vm	NA	100	0	Sfp	2	3	3	7	1	5	7	91E0_vm	3	1997	2	1.1164522067964406
199560	4984	15205522	19970405	-1	9	17968	6104	310	0.658	0.0469664525	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	OLEP010	185350	209309	214	1	1	7	OLEP010X	0.08	1.5	0.3	-1.42	-1.12	91E0_vm	NA	100	0	Sfp	2	3	3	7	1	5	7	91E0_vm	3	1997	4	-0.4185503476568198
199561	4984	15206240	19970405	-1	7	17968	6104	310	0.037	0.0026409707	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	OLEP010	185350	209309	214	1	1	7	OLEP010X	0.08	1.5	0.3	-1.42	-1.12	91E0_vm	NA	100	0	Sfp	2	3	3	7	1	5	7	91E0_vm	3	1997	4	-3.2968373663379125
199578	6702	15221505	19930121	-1	9	29810	6136	347	0.08	0.0057102069	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	WALP114	186145	180257	321	1	1	77	WALP114X	0.33	2.01	0.3	-1.68	-1.38	6230_hmo	rbbhc	60	30	Eeb	1	11	1	33	1	6	7	6230_hmo	1	1993	1	-2.5257286443082556
199596	6239	15213705	19930121	-1	6	29367	7519	347	0.005	4.843396e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	WALP009	184915	179471	321	1	1	91	WALP009X	0.18	1.05	0.3	-0.87	-0.57	9160	NA	100	0	Sdf	2	11	1	33	1	6	7	9160	3	1993	1	-5.298317366548036
199597	6240	15213706	19930503	-1	6	29367	7519	347	0.06	0.0058120762	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	WALP009	184915	179471	321	1	1	91	WALP009X	0.18	1.05	0.3	-0.87	-0.57	9160	NA	100	0	Sdf	2	11	1	33	1	6	7	9160	3	1993	5	-2.8134107167600364
199599	6239	15214478	19930121	-1	10	29367	7519	347	62	1.2908598792	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	WALP009	184915	179471	321	1	1	91	WALP009X	0.18	1.05	0.3	-0.87	-0.57	9160	NA	100	0	Sdf	2	11	1	33	1	6	7	9160	3	1993	1	4.127134385045092
199600	6240	15214479	19930503	-1	10	29367	7519	347	71	1.4782427649	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	WALP009	184915	179471	321	1	1	91	WALP009X	0.18	1.05	0.3	-0.87	-0.57	9160	NA	100	0	Sdf	2	11	1	33	1	6	7	9160	3	1993	5	4.2626798770413155
199606	4403	15192324	20030729	-1	6	19350	1418	141	0.02	0.0019373587	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	PARP002	109810	163492	225	1	1	1	PARP002X	0.43	2.68	0.7	-2.25	-1.55	9130_end	91E0_vc	90	10	ADB	1	12	36	27	1	18	35	91E0_va	4	2003	7	-3.912023005428146
199628	9640	15260901	20091020	-1	6	26680	7358	249	0.05	0.0048433968	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	VIJP132	251608	206952	303	1	1	33	VIJP132X	0.03	3	0.5	-2.97	-2.47	91E0_vm	NA	100	0	V	3	2	14	19	1	12	10	91E0_vm	3	2009	10	-2.995732273553991
199630	9640	15261534	20091020	-1	7	26680	7358	249	0.175	0.0124910778	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	VIJP132	251608	206952	303	1	1	33	VIJP132X	0.03	3	0.5	-2.97	-2.47	91E0_vm	NA	100	0	V	3	2	14	19	1	12	10	91E0_vm	3	2009	10	-1.742969305058623
199632	6366	15225140	19940712	-1	10	29629	841	347	97	2.0195711013	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	WALP069	184707	179919	321	1	1	12	WALP069X	0.12	1.04	0.3	-0.92	-0.62	91E0_vm	NA	100	0	V	3	11	1	33	1	6	7	91E0_vm	3	1994	7	4.574710978503383
199638	6366	15221947	19940712	-1	6	29629	841	347	0.005	4.843396e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	WALP069	184707	179919	321	1	1	12	WALP069X	0.12	1.04	0.3	-0.92	-0.62	91E0_vm	NA	100	0	V	3	11	1	33	1	6	7	91E0_vm	3	1994	7	-5.298317366548036
199649	6725	15222306	19930517	-1	6	29798	6975	347	0.07	0.0067807555	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	WALP111	186107	179972	321	1	1	84	WALP111X	0.15	0.95	0.3	-0.8	-0.5	9190	9120	70	30	Eeb	1	11	1	33	1	6	7	9190	2	1993	5	-2.659260036932778
199656	6726	15222307	19940630	-1	6	29798	6975	347	0.005	4.843396e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	WALP111	186107	179972	321	1	1	84	WALP111X	0.15	0.95	0.3	-0.8	-0.5	9190	9120	70	30	Eeb	1	11	1	33	1	6	7	9190	2	1994	6	-5.298317366548036
199675	39094	15343242	20151120	459	10	43829	6815	228	392.92	8.180720383	SDV	Betrouwbaar (systeem)	14	4	SO4	mg/l	48.03	AN	IJSP009	153699	161428	127	1	1	18	IJSP009X	0	1.5	0.3	-1.5	-1.2	91E0_vc	9160	70	30	Afp	1	11	2	29	1	1	24	91E0_vc	4	2015	11	5.973606028806669
199677	39094	15343244	20151120	459	6	43829	6815	228	0.05	0.0048433968	SDV	Betrouwbaar (systeem)	8	3	P-PO4	mg/l	10.3233333333	AN	IJSP009	153699	161428	127	1	1	18	IJSP009X	0	1.5	0.3	-1.5	-1.2	91E0_vc	9160	70	30	Afp	1	11	2	29	1	1	24	91E0_vc	4	2015	11	-2.995732273553991
199679	39094	15343246	20151120	459	7	43829	6815	228	0.12	0.0085653104	SDV	Betrouwbaar (systeem)	9	2	N-NO3	mg/l	14.01	AN	IJSP009	153699	161428	127	1	1	18	IJSP009X	0	1.5	0.3	-1.5	-1.2	91E0_vc	9160	70	30	Afp	1	11	2	29	1	1	24	91E0_vc	4	2015	11	-2.120263536200091
199680	39094	15343247	20151120	459	9	43829	6815	228	0.23	0.0164168451	SDV	Betrouwbaar (systeem)	12	1	N-NH4	mg/l	14.01	KAT	IJSP009	153699	161428	127	1	1	18	IJSP009X	0	1.5	0.3	-1.5	-1.2	91E0_vc	9160	70	30	Afp	1	11	2	29	1	1	24	91E0_vc	4	2015	11	-1.4696759700589417
199691	39101	15343354	20151120	459	10	36775	2465	228	0.94	0.0195711013	SDV	Betrouwbaar (systeem)	14	4	SO4	mg/l	48.03	AN	IJSP025	166916	165983	127	1	1	6	IJSP025X	0.51	1.26	0.3	-0.75	-0.45	9120	NA	100	0	ADp	1	11	2	32	1	1	17	9120	2	2015	11	-0.06187540371808753
199693	39101	15343356	20151120	459	6	36775	2465	228	0.05	0.0048433968	SDV	Betrouwbaar (systeem)	8	3	P-PO4	mg/l	10.3233333333	AN	IJSP025	166916	165983	127	1	1	6	IJSP025X	0.51	1.26	0.3	-0.75	-0.45	9120	NA	100	0	ADp	1	11	2	32	1	1	17	9120	2	2015	11	-2.995732273553991
199695	39101	15343358	20151120	459	7	36775	2465	228	0.16	0.0114204139	SDV	Betrouwbaar (systeem)	9	2	N-NO3	mg/l	14.01	AN	IJSP025	166916	165983	127	1	1	6	IJSP025X	0.51	1.26	0.3	-0.75	-0.45	9120	NA	100	0	ADp	1	11	2	32	1	1	17	9120	2	2015	11	-1.8325814637483102
199696	39101	15343359	20151120	459	9	36775	2465	228	4.72	0.3369022127	SDV	Betrouwbaar (systeem)	12	1	N-NH4	mg/l	14.01	KAT	IJSP025	166916	165983	127	1	1	6	IJSP025X	0.51	1.26	0.3	-0.75	-0.45	9120	NA	100	0	ADp	1	11	2	32	1	1	17	9120	2	2015	11	1.5518087995974639
199705	7106	15234944	19940630	-1	7	29943	837	347	0.01	7.137758e-4	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	WALP157	185855	180082	321	1	1	11	WALP157A	0.08	2.14	NA	-2.06	NA	6230_hmo	4030	70	30	Sdf	2	11	1	33	1	6	7	6230_hmo	1	1994	6	-4.605170185988091
199710	10077	15262480	20100216	-1	9	5515	2014	226	0.8	0.0571020699	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	DYLP017	169450	167687	77	1	1	39	DYLP017X	0.18	2.524	0.3	-2.344	-2.044	6510	NA	100	0	ADp	1	11	4	32	1	1	24	6510_hu	3	2010	2	-0.2231435513142097
199710	10077	15262480	20100216	-1	9	5515	2014	226	0.8	0.0571020699	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	DYLP017	169450	167687	77	1	1	39	DYLP017X	0.18	2.524	0.3	-2.344	-2.044	6510	NA	100	0	ADp	1	11	4	32	1	1	24	6430_hf	4	2010	2	-0.2231435513142097
199728	11113	15274133	20090701	-1	7	31869	7068	182	0.04	0.0028551034	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	ZABP014	191421	198803	334	1	1	22	ZABP014X	1.22	2.72	0.4	-1.5	-1.1	6430	NA	100	0	Pfp	2	3	3	8	1	5	7	6430	4	2009	7	-3.2188758248682006
199732	11113	15274800	20090701	-1	9	31869	7068	182	0.3	0.0214132762	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	ZABP014	191421	198803	334	1	1	22	ZABP014X	1.22	2.72	0.4	-1.5	-1.1	6430	NA	100	0	Pfp	2	3	3	8	1	5	7	6430	4	2009	7	-1.2039728043259361
199733	11113	15274969	20090701	-1	6	31869	7068	182	0.01	9.686793e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	ZABP014	191421	198803	334	1	1	22	ZABP014X	1.22	2.72	0.4	-1.5	-1.1	6430	NA	100	0	Pfp	2	3	3	8	1	5	7	6430	4	2009	7	-4.605170185988091
199734	11113	15275140	20090701	-1	10	31869	7068	182	3.5	0.0728711222	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	ZABP014	191421	198803	334	1	1	22	ZABP014X	1.22	2.72	0.4	-1.5	-1.1	6430	NA	100	0	Pfp	2	3	3	8	1	5	7	6430	4	2009	7	1.252762968495368
199751	38804	15338606	20130610	24	7	42551	10110	112	0.1129485	0.0080619914	SDV	Betrouwbaar (systeem)	9	2	N-NO3	mg/l	14.01	AN	MOSP010	210772	207245	201	1	1	10	MOSP010X	0.43	2.39	NA	-1.96	NA	9190	NA	100	0	Zep	2	3	3	8	1	11	7	9190	2	2013	6	-2.180823316368791
199752	38804	15338607	20130610	24	9	42551	10110	112	0.2328	0.0166167023	SDV	Betrouwbaar (systeem)	12	1	N-NH4	mg/l	14.01	KAT	MOSP010	210772	207245	201	1	1	10	MOSP010X	0.43	2.39	NA	-1.96	NA	9190	NA	100	0	Zep	2	3	3	8	1	11	7	9190	2	2013	6	-1.4575755631248544
199764	7954	15241638	20030729	-1	7	8313	5593	145	0.21	0.0149892933	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	HAYP001	107209	163506	103	1	1	3	HAYP001X	0.21	2.08	0.3	-1.87	-1.57	9130_end	9120	70	30	LDx	2	12	36	27	1	18	18	9130_end	3	2003	7	-1.5606477482646683
199766	7954	15242379	20030729	-1	10	8313	5593	145	42.2	0.8786175307	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	HAYP001	107209	163506	103	1	1	3	HAYP001X	0.21	2.08	0.3	-1.87	-1.57	9130_end	9120	70	30	LDx	2	12	36	27	1	18	18	9130_end	3	2003	7	3.742420221041966
199844	36813	15310915	20120109	-1	7	20350	6913	60	0.011	7.851534e-4	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	ROOP002	95511	176357	244	1	1	5	ROOP002X	0.51	2.52	0.4	-2.01	-1.61	gh	rbbhc	80	20	Efp	1	10	12	NA	0	23	23	rbbhc	3	2012	1	-4.509860006183766
199875	6099	15217023	19920117	-1	9	41119	5297	347	0.05	0.0035688793	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	WALP029	184800	180069	321	1	1	69	WALP029X	0.59	1.54	0.2	-0.95	-0.75	91E0_vm	NA	100	0	Efp	1	11	1	33	1	6	7	91E0_vm	3	1992	1	-2.995732273553991
199881	10996	15274086	20080702	-1	7	5179	5885	360	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	DURP014	128839	199247	76	1	1	17	DURP014X	0.3	2.14	0.3	-1.84	-1.54	6430	NA	100	0	Egp	1	9	5	NA	0	3	24	6430	4	2008	7	-2.995732273553991
199885	10996	15274753	20080702	-1	9	5179	5885	360	0.1	0.0071377587	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	DURP014	128839	199247	76	1	1	17	DURP014X	0.3	2.14	0.3	-1.84	-1.54	6430	NA	100	0	Egp	1	9	5	NA	0	3	24	6430	4	2008	7	-2.3025850929940455
199886	10996	15274922	20080702	-1	6	5179	5885	360	0.01	9.686793e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	DURP014	128839	199247	76	1	1	17	DURP014X	0.3	2.14	0.3	-1.84	-1.54	6430	NA	100	0	Egp	1	9	5	NA	0	3	24	6430	4	2008	7	-4.605170185988091
199896	4995	15204816	20000718	-1	6	17258	8307	206	0.02	0.0019373587	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	MOLP022	166595	176767	197	1	1	23	MOLP022X	0.41	1.9	0.3	-1.49	-1.19	91E0_va	NA	100	0	Agp	1	11	2	31	1	1	24	91E0_va	4	2e3	7	-3.912023005428146
199905	10119	15261256	20100216	-1	6	5952	9775	226	0.016	0.0015498869	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	DYLP096	169526	166614	77	1	1	152	DYLP096X	0.25	2.5	0.5	-2.25	-1.75	6430	rbbmr	70	30	ADp	1	11	4	32	1	1	24	6430	4	2010	2	-4.135166556742356
199920	6995	15221798	20001003	-1	9	30616	1653	167	0.1	0.0071377587	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	WELP021	128445	176897	325	1	1	6	WELP021X	0.7	3	0.3	-2.3	-2	rbbsp	NA	100	0	Ldp	2	12	36	27	1	4	24	rbbsp	4	2e3	10	-2.3025850929940455
199922	6995	15226548	20001003	-1	7	30616	1653	167	0.48	0.0342612419	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	WELP021	128445	176897	325	1	1	6	WELP021X	0.7	3	0.3	-2.3	-2	rbbsp	NA	100	0	Ldp	2	12	36	27	1	4	24	rbbsp	4	2e3	10	-0.7339691750802004
199925	6995	15225769	20001003	-1	10	30616	1653	167	100	2.0820320632	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	WELP021	128445	176897	325	1	1	6	WELP021X	0.7	3	0.3	-2.3	-2	rbbsp	NA	100	0	Ldp	2	12	36	27	1	4	24	rbbsp	4	2e3	10	4.605170185988092
200031	5942	15216866	19970630	-1	9	28103	8830	101	0.35	0.0249821556	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	VOTP035	179897	185139	315	1	1	45	VOTP035X	0.64	2.47	0.3	-1.83	-1.53	rbbhf	NA	100	0	V	3	11	1	34	1	6	7	rbbhf	4	1997	6	-1.0498221244986778
200047	8681	15251583	20041129	-1	6	40211	8906	75	0.01	9.686793e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	VDBP009	203293	191869	297	1	1	95	VDBP009X	0.27	1.51	0.4	-1.24	-0.84	6430	NA	100	0	Efp	1	3	35	34	1	7	24	6430	4	2004	11	-4.605170185988091
200052	6723	15222304	19920921	-1	6	29798	6975	347	0.08	0.0077494349	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	WALP111	186107	179972	321	1	1	84	WALP111X	0.15	0.95	0.3	-0.8	-0.5	9190	9120	70	30	Eeb	1	11	1	33	1	6	7	9190	2	1992	9	-2.5257286443082556
200056	8681	15249513	20041129	-1	7	40211	8906	75	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	VDBP009	203293	191869	297	1	1	95	VDBP009X	0.27	1.51	0.4	-1.24	-0.84	6430	NA	100	0	Efp	1	3	35	34	1	7	24	6430	4	2004	11	-2.995732273553991
200062	8681	15252284	20041129	-1	9	40211	8906	75	0.1	0.0071377587	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	VDBP009	203293	191869	297	1	1	95	VDBP009X	0.27	1.51	0.4	-1.24	-0.84	6430	NA	100	0	Efp	1	3	35	34	1	7	24	6430	4	2004	11	-2.3025850929940455
200063	8681	15252987	20041129	-1	10	40211	8906	75	54.5	1.1347074744	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	VDBP009	203293	191869	297	1	1	95	VDBP009X	0.27	1.51	0.4	-1.24	-0.84	6430	NA	100	0	Efp	1	3	35	34	1	7	24	6430	4	2004	11	3.9982007016691985
200176	10557	15270171	19920612	-1	10	7326	2019	349	125	2.6025400791	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	GRYP006	188296	167169	96	1	1	5	GRYP006A	0.35	2.05	0.3	-1.7	-1.4	rbbhc	6410_mo	90	10	Afp	1	4	6	NA	0	16	7	rbbhf	4	1992	6	4.8283137373023015
200177	10650	15270264	20030723	-1	10	38558	5709	102	118	2.4567978346	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	MOMP010	218032	175555	198	1	1	14	MOMP010X	0.1	1.8	0.3	-1.7	-1.4	6430	NA	100	0	Efp	1	11	24	20	1	16	7	6430	4	2003	7	4.770684624465665
200178	10664	15270278	20040109	-1	10	38558	5709	102	157	3.2687903393	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	MOMP010	218032	175555	198	1	1	14	MOMP010X	0.1	1.8	0.3	-1.7	-1.4	6430	NA	100	0	Efp	1	11	24	20	1	16	7	6430	4	2004	1	5.056245805348308
200184	8834	15249665	20030806	-1	7	19631	8990	172	0.1	0.0071377587	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	POMP009	224590	178399	232	1	1	9	POMP009X	0.52	2.35	0.3	-1.83	-1.53	6430	NA	100	0	Eep	1	3	3	22	1	20	24	6430	4	2003	8	-2.3025850929940455
200188	8834	15251733	20030806	-1	6	19631	8990	172	0.05	0.0048433968	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	POMP009	224590	178399	232	1	1	9	POMP009X	0.52	2.35	0.3	-1.83	-1.53	6430	NA	100	0	Eep	1	3	3	22	1	20	24	6430	4	2003	8	-2.995732273553991
200189	8834	15252436	20030806	-1	9	19631	8990	172	1	0.0713775874	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	POMP009	224590	178399	232	1	1	9	POMP009X	0.52	2.35	0.3	-1.83	-1.53	6430	NA	100	0	Eep	1	3	3	22	1	20	24	6430	4	2003	8	0
200190	8834	15253138	20030806	-1	10	19631	8990	172	210	4.3722673329	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	POMP009	224590	178399	232	1	1	9	POMP009X	0.52	2.35	0.3	-1.83	-1.53	6430	NA	100	0	Eep	1	3	3	22	1	20	24	6430	4	2003	8	5.3471075307174685
